transaction_id,customer_id,transaction_date,transaction_type,payment_method,channel,transaction_amount,fee_amount,transaction_status
TXN00035293,CUST000580,2025-09-12,Card Purchase,Credit Card,Mobile App,3388.45,32.67,Completed
TXN00035346,CUST001847,2025-09-12,Bill Payment,Debit Card,Mobile App,23727.21,148.24,Completed
TXN00035798,CUST006856,2025-09-12,Online Payment,Debit Card,ATM,5759.27,44.42,Completed
TXN00035934,CUST011373,2025-09-12,Mobile Top-up,Mobile Wallet,Web,773.37,1.78,Completed
TXN00035941,CUST011031,2025-09-12,Card Purchase,Credit Card,Mobile App,3819.91,30.55,Completed
TXN00036304,CUST005418,2025-09-12,Bill Payment,Credit Card,Mobile App,25209.29,146.32,Completed
TXN00038246,CUST005179,2025-09-12,Bank Transfer,Credit Card,Web,5396.81,23.88,Completed
TXN00038523,CUST006224,2025-09-12,Bill Payment,Debit Card,POS,5848.92,39.82,Completed
TXN00039298,CUST010997,2025-09-12,Online Payment,Bank Transfer,POS,6671.87,61.41,Completed
TXN00039597,CUST011275,2025-09-12,Online Payment,QR Payment,Web,7268.67,83.35,Completed
TXN00040360,CUST008061,2025-09-12,Bank Transfer,Debit Card,POS,13364.82,59.84,Completed
TXN00040781,CUST007640,2025-09-12,Bill Payment,Debit Card,Mobile App,20493.85,94.01,Completed
TXN00040785,CUST009596,2025-09-12,Card Purchase,Credit Card,Mobile App,7965.85,59.48,Completed
TXN00040953,CUST009910,2025-09-12,Bank Transfer,Bank Transfer,Mobile App,42782.05,0.0,Failed
TXN00041552,CUST010584,2025-09-12,Card Purchase,Debit Card,Mobile App,6637.82,51.74,Completed
TXN00041987,CUST011663,2025-09-12,Bank Transfer,Bank Transfer,Mobile App,8664.83,35.34,Completed
TXN00042064,CUST009525,2025-09-12,Card Purchase,Bank Transfer,Mobile App,10319.25,89.71,Completed
TXN00042692,CUST009253,2025-09-12,Online Payment,QR Payment,ATM,4726.19,0.0,Reversed
TXN00042855,CUST005729,2025-09-12,Bank Transfer,Credit Card,Mobile App,15367.71,52.91,Completed
TXN00043541,CUST002890,2025-09-12,Card Purchase,Bank Transfer,POS,9260.95,69.56,Completed
TXN00043571,CUST003295,2025-09-12,Cash Withdrawal,QR Payment,Mobile App,19941.52,186.64,Completed
TXN00043705,CUST007888,2025-09-12,Cash Withdrawal,QR Payment,Mobile App,5804.6,82.67,Completed
TXN00044052,CUST005993,2025-09-12,Bank Transfer,QR Payment,Web,19622.14,77.85,Completed
TXN00045099,CUST003370,2025-09-12,Online Payment,Bank Transfer,POS,6202.42,56.73,Completed
TXN00046998,CUST004110,2025-09-12,Online Payment,Bank Transfer,Mobile App,24847.45,259.74,Completed
TXN00047951,CUST006839,2025-09-12,Cash Withdrawal,Bank Transfer,Mobile App,9505.95,121.95,Completed
TXN00048070,CUST002365,2025-09-12,Card Purchase,Mobile Wallet,Mobile App,3882.72,30.53,Completed
TXN00048187,CUST000776,2025-09-12,Card Purchase,Credit Card,Mobile App,5378.48,38.62,Completed
TXN00048221,CUST001635,2025-09-12,Bank Transfer,Credit Card,Mobile App,23265.65,106.82,Completed
TXN00049303,CUST008771,2025-09-12,Mobile Top-up,Credit Card,ATM,790.22,2.25,Completed
TXN00049314,CUST004503,2025-09-12,Card Purchase,Credit Card,Web,2780.18,27.67,Completed
TXN00050154,CUST002832,2025-09-12,Bill Payment,Debit Card,Web,7834.57,44.19,Completed
TXN00051595,CUST004595,2025-09-12,Mobile Top-up,Mobile Wallet,Branch,6695.44,17.27,Completed
TXN00053728,CUST006488,2025-09-12,Card Purchase,QR Payment,Web,4839.38,48.35,Completed
TXN00055518,CUST000995,2025-09-12,Card Purchase,Mobile Wallet,Web,3802.85,25.75,Completed
TXN00055607,CUST000494,2025-09-12,Bank Transfer,Credit Card,Web,7940.6,27.5,Completed
TXN00056283,CUST003890,2025-09-12,Cash Withdrawal,Mobile Wallet,POS,4582.76,57.72,Completed
TXN00056863,CUST001448,2025-09-12,Card Purchase,Mobile Wallet,Web,9881.52,103.29,Completed
TXN00059401,CUST011946,2025-09-12,Cash Withdrawal,QR Payment,Mobile App,17720.71,168.73,Completed
TXN00059839,CUST005157,2025-09-12,Cash Withdrawal,Debit Card,POS,10678.28,106.78,Completed
TXN00060035,CUST011544,2025-09-12,Card Purchase,Credit Card,POS,4216.21,35.92,Completed
TXN00060360,CUST001820,2025-09-12,Bank Transfer,Debit Card,POS,44095.48,154.27,Completed
TXN00060536,CUST006527,2025-09-12,Card Purchase,Mobile Wallet,Web,6483.89,64.3,Completed
TXN00061708,CUST003745,2025-09-12,Online Payment,Debit Card,POS,24678.96,230.37,Completed
TXN00063061,CUST001723,2025-09-12,Card Purchase,QR Payment,Branch,11449.52,106.58,Completed
TXN00063106,CUST010093,2025-09-12,Bill Payment,Mobile Wallet,Web,8034.91,52.09,Completed
TXN00064065,CUST006124,2025-09-12,Cash Withdrawal,Mobile Wallet,ATM,33647.2,471.88,Completed
TXN00064219,CUST008553,2025-09-12,Card Purchase,Debit Card,Web,7146.95,72.55,Completed
TXN00064384,CUST010423,2025-09-12,Mobile Top-up,Credit Card,Mobile App,775.7,1.8,Completed
TXN00065629,CUST004011,2025-09-12,Mobile Top-up,Bank Transfer,ATM,2298.41,6.64,Completed
TXN00065872,CUST006023,2025-09-12,Bank Transfer,Bank Transfer,Web,13393.56,49.38,Completed
TXN00065974,CUST001899,2025-09-12,Card Purchase,Credit Card,Mobile App,5556.85,52.17,Completed
TXN00066078,CUST002737,2025-09-12,Online Payment,Credit Card,Mobile App,11052.08,101.7,Completed
TXN00067705,CUST000494,2025-09-12,Card Purchase,Mobile Wallet,Mobile App,6054.55,49.0,Completed
TXN00067830,CUST011752,2025-09-12,Bank Transfer,Bank Transfer,Mobile App,10334.81,46.6,Completed
TXN00068235,CUST007441,2025-09-12,Bill Payment,Mobile Wallet,POS,2664.93,16.91,Completed
TXN00070565,CUST009005,2025-09-12,Card Purchase,Bank Transfer,Mobile App,1639.91,12.67,Completed
TXN00070750,CUST007406,2025-09-12,Card Purchase,Debit Card,POS,9928.14,89.33,Completed
TXN00070891,CUST000451,2025-09-12,Card Purchase,Credit Card,Web,13530.11,120.05,Completed
TXN00070935,CUST002477,2025-09-12,Card Purchase,Bank Transfer,POS,7986.31,86.01,Completed
TXN00071166,CUST009317,2025-09-12,Bank Transfer,Debit Card,Web,34036.11,153.36,Completed
TXN00071927,CUST000245,2025-09-12,Card Purchase,Bank Transfer,ATM,9030.48,76.91,Completed
TXN00073396,CUST004550,2025-09-12,Bank Transfer,Bank Transfer,ATM,19486.23,85.05,Completed
TXN00073904,CUST008895,2025-09-12,Bank Transfer,Debit Card,POS,18518.38,82.49,Completed
TXN00076815,CUST005244,2025-09-12,Online Payment,Mobile Wallet,Web,1780.15,20.48,Completed
TXN00077020,CUST004371,2025-09-12,Card Purchase,Bank Transfer,Mobile App,35239.16,240.64,Completed
TXN00077515,CUST002918,2025-09-12,Bill Payment,Debit Card,Mobile App,17375.75,0.0,Reversed
TXN00077971,CUST009921,2025-09-12,Mobile Top-up,Debit Card,POS,8195.07,19.59,Completed
TXN00078169,CUST011824,2025-09-12,Card Purchase,Debit Card,Mobile App,8935.0,77.82,Completed
TXN00079142,CUST007391,2025-09-12,Online Payment,Bank Transfer,Mobile App,9855.24,74.87,Completed
TXN00079320,CUST000968,2025-09-12,Card Purchase,Mobile Wallet,ATM,1362.66,11.14,Completed
TXN00080895,CUST009598,2025-09-12,Bill Payment,Debit Card,Web,6244.26,43.95,Completed
TXN00081322,CUST001501,2025-09-12,Mobile Top-up,QR Payment,Mobile App,2232.67,5.83,Completed
TXN00081634,CUST004112,2025-09-12,Online Payment,Mobile Wallet,Web,8077.66,84.1,Completed
TXN00081975,CUST008369,2025-09-12,Card Purchase,Debit Card,ATM,7827.99,0.0,Failed
TXN00083224,CUST001099,2025-09-12,Card Purchase,Debit Card,ATM,2106.48,16.73,Completed
TXN00085028,CUST001121,2025-09-12,Bill Payment,Debit Card,POS,45271.94,315.35,Completed
TXN00085303,CUST009447,2025-09-12,Card Purchase,Mobile Wallet,POS,6557.79,53.62,Completed
TXN00085947,CUST010389,2025-09-12,Bill Payment,Mobile Wallet,ATM,11848.77,58.14,Completed
TXN00086471,CUST004164,2025-09-12,Bank Transfer,Mobile Wallet,Web,23636.05,92.21,Completed
TXN00087252,CUST011579,2025-09-12,Card Purchase,QR Payment,POS,6345.94,52.45,Completed
TXN00087464,CUST007862,2025-09-12,Mobile Top-up,Bank Transfer,Branch,2511.23,8.28,Completed
TXN00088161,CUST010496,2025-09-12,Cash Withdrawal,Bank Transfer,Branch,16772.7,202.96,Completed
TXN00090644,CUST004719,2025-09-12,Card Purchase,Mobile Wallet,Web,1607.58,11.74,Completed
TXN00092717,CUST000404,2025-09-12,Card Purchase,Bank Transfer,ATM,4888.26,43.52,Completed
TXN00095188,CUST008476,2025-09-12,Card Purchase,Credit Card,Mobile App,4131.39,36.02,Completed
TXN00096387,CUST010085,2025-09-12,Cash Withdrawal,Debit Card,ATM,27750.02,338.27,Completed
TXN00096564,CUST009023,2025-09-12,Card Purchase,Debit Card,POS,2860.84,19.67,Completed
TXN00096839,CUST009224,2025-09-12,Online Payment,Mobile Wallet,ATM,11510.18,111.27,Completed
TXN00098565,CUST001321,2025-09-12,Mobile Top-up,Bank Transfer,ATM,1878.97,6.48,Completed
TXN00099003,CUST005666,2025-09-12,Bank Transfer,Bank Transfer,Branch,15812.41,69.43,Completed
TXN00100364,CUST005131,2025-09-12,Card Purchase,Bank Transfer,Mobile App,4839.91,40.06,Completed
TXN00101290,CUST000760,2025-09-12,Online Payment,Debit Card,ATM,11258.48,91.02,Completed
TXN00102036,CUST006318,2025-09-12,Bank Transfer,QR Payment,Mobile App,47506.05,173.43,Completed
TXN00102598,CUST009302,2025-09-12,Cash Withdrawal,Credit Card,POS,33785.36,423.99,Completed
TXN00103944,CUST004886,2025-09-12,Card Purchase,Debit Card,Web,21175.81,222.21,Completed
TXN00104758,CUST001744,2025-09-12,Mobile Top-up,Mobile Wallet,ATM,839.97,2.22,Completed
TXN00104838,CUST010801,2025-09-12,Card Purchase,Debit Card,Mobile App,4720.14,44.47,Completed
TXN00105786,CUST005335,2025-09-12,Card Purchase,Bank Transfer,Mobile App,8469.97,71.34,Completed
TXN00105941,CUST006737,2025-09-12,Bill Payment,Credit Card,POS,18142.84,91.27,Completed
TXN00105954,CUST001308,2025-09-12,Cash Withdrawal,Debit Card,POS,23268.73,247.73,Completed
TXN00106439,CUST000282,2025-09-12,Online Payment,Debit Card,Mobile App,16469.77,143.12,Completed
TXN00106628,CUST006564,2025-09-12,Card Purchase,Bank Transfer,ATM,3274.33,31.99,Completed
TXN00106644,CUST010142,2025-09-12,Online Payment,Bank Transfer,Branch,7495.33,87.35,Completed
TXN00106993,CUST009555,2025-09-12,Bank Transfer,Bank Transfer,Mobile App,39394.92,185.4,Completed
TXN00107004,CUST005084,2025-09-12,Card Purchase,Credit Card,Web,5207.27,50.79,Completed
TXN00107141,CUST002223,2025-09-12,Card Purchase,QR Payment,ATM,1349.12,11.51,Completed
TXN00107665,CUST007137,2025-09-12,Mobile Top-up,Mobile Wallet,Mobile App,1348.42,4.05,Completed
TXN00108158,CUST009861,2025-09-12,Online Payment,Bank Transfer,Mobile App,14280.2,0.0,Reversed
TXN00108324,CUST002966,2025-09-12,Cash Withdrawal,Debit Card,ATM,7367.78,78.18,Completed
TXN00109003,CUST005639,2025-09-12,Card Purchase,Mobile Wallet,POS,1995.47,20.18,Completed
TXN00109103,CUST008551,2025-09-12,Mobile Top-up,Credit Card,Mobile App,5678.7,19.77,Completed
TXN00109887,CUST003980,2025-09-12,Bank Transfer,Bank Transfer,ATM,28902.27,92.58,Completed
TXN00111113,CUST005750,2025-09-12,Card Purchase,Debit Card,Mobile App,3288.31,30.96,Completed
TXN00112633,CUST009965,2025-09-12,Cash Withdrawal,QR Payment,Branch,18723.86,226.6,Completed
TXN00112883,CUST010225,2025-09-12,Mobile Top-up,Bank Transfer,Branch,1163.46,3.92,Completed
TXN00113138,CUST001022,2025-09-12,Online Payment,Credit Card,Branch,3043.4,23.57,Completed
TXN00113607,CUST001322,2025-09-12,Mobile Top-up,Debit Card,Mobile App,1939.71,5.65,Completed
TXN00114484,CUST009173,2025-09-12,Bank Transfer,Bank Transfer,Mobile App,30545.95,112.59,Completed
TXN00115132,CUST010664,2025-09-12,Card Purchase,Debit Card,Mobile App,39793.68,268.68,Completed
TXN00115719,CUST011540,2025-09-12,Card Purchase,Debit Card,POS,5936.19,44.81,Completed
TXN00116113,CUST008350,2025-09-12,Cash Withdrawal,Bank Transfer,Mobile App,36659.28,430.58,Completed
TXN00116297,CUST008711,2025-09-12,Card Purchase,Credit Card,Mobile App,5390.55,48.84,Completed
TXN00116494,CUST010659,2025-09-12,Card Purchase,Debit Card,POS,3976.19,34.2,Completed
TXN00117168,CUST006914,2025-09-12,Mobile Top-up,Credit Card,Mobile App,1812.97,6.07,Completed
TXN00118421,CUST002036,2025-09-12,Card Purchase,QR Payment,Mobile App,3419.85,36.54,Completed
TXN00119055,CUST009954,2025-09-12,Bank Transfer,Credit Card,Branch,55191.38,184.41,Completed
TXN00119654,CUST011812,2025-09-12,Mobile Top-up,Credit Card,Web,1050.22,2.81,Completed
TXN00119674,CUST003373,2025-09-12,Bill Payment,QR Payment,POS,3069.91,20.55,Completed
TXN00120294,CUST000011,2025-09-12,Bank Transfer,Bank Transfer,Mobile App,53726.21,212.35,Completed
TXN00120686,CUST001755,2025-09-12,Bill Payment,Debit Card,POS,9622.44,44.58,Completed
TXN00120950,CUST004265,2025-09-12,Card Purchase,Bank Transfer,ATM,4556.02,46.8,Completed
TXN00121136,CUST000909,2025-09-12,Cash Withdrawal,QR Payment,Web,19305.92,240.14,Completed
TXN00121652,CUST001996,2025-09-12,Mobile Top-up,Mobile Wallet,Mobile App,4367.85,15.39,Completed
TXN00122028,CUST000683,2025-09-12,Mobile Top-up,Mobile Wallet,Mobile App,2490.72,5.66,Completed
TXN00123562,CUST008828,2025-09-12,Cash Withdrawal,Debit Card,Mobile App,7888.95,95.82,Completed
TXN00123803,CUST001941,2025-09-12,Online Payment,Bank Transfer,Branch,15875.56,129.35,Completed
TXN00124438,CUST009703,2025-09-12,Card Purchase,Debit Card,POS,2808.12,20.76,Completed
TXN00124741,CUST006252,2025-09-12,Card Purchase,Bank Transfer,Web,4733.86,0.0,Failed
TXN00124835,CUST000601,2025-09-12,Bill Payment,Mobile Wallet,Mobile App,11908.8,79.9,Completed
TXN00125098,CUST002209,2025-09-12,Mobile Top-up,Bank Transfer,Branch,3559.29,8.96,Completed
TXN00125845,CUST005825,2025-09-12,Bill Payment,Bank Transfer,Mobile App,5712.73,29.98,Completed
TXN00125927,CUST002797,2025-09-12,Bank Transfer,Debit Card,ATM,24267.46,74.89,Completed
TXN00126066,CUST007359,2025-09-12,Bill Payment,Bank Transfer,Mobile App,10439.97,54.43,Completed
TXN00126524,CUST004246,2025-09-12,Online Payment,Bank Transfer,Mobile App,7101.64,55.02,Completed
TXN00126927,CUST000352,2025-09-12,Online Payment,QR Payment,Mobile App,11206.94,98.69,Completed
TXN00127073,CUST000620,2025-09-12,Card Purchase,Mobile Wallet,Mobile App,17237.85,175.45,Completed
TXN00128158,CUST004809,2025-09-12,Bank Transfer,Bank Transfer,ATM,96594.09,450.28,Completed
TXN00129261,CUST007942,2025-09-12,Online Payment,Mobile Wallet,Mobile App,3618.6,41.12,Completed
TXN00129883,CUST008959,2025-09-12,Mobile Top-up,Debit Card,Web,4842.92,11.53,Completed
TXN00130278,CUST010540,2025-09-12,Bank Transfer,Credit Card,Web,12363.99,41.34,Completed
TXN00131099,CUST011620,2025-09-12,Cash Withdrawal,Debit Card,Mobile App,6879.78,81.16,Completed
TXN00131305,CUST000473,2025-09-12,Bank Transfer,Bank Transfer,POS,18640.13,76.56,Completed
TXN00131714,CUST009359,2025-09-12,Online Payment,Debit Card,ATM,1013.3,11.18,Completed
TXN00131842,CUST007110,2025-09-12,Card Purchase,Credit Card,Mobile App,2995.24,24.3,Completed
TXN00132245,CUST008537,2025-09-12,Card Purchase,Debit Card,Mobile App,3165.38,23.84,Completed
TXN00133277,CUST006031,2025-09-12,Mobile Top-up,Debit Card,Web,1008.02,2.27,Completed
TXN00133632,CUST007035,2025-09-12,Card Purchase,Mobile Wallet,POS,23455.55,166.59,Completed
TXN00134290,CUST004401,2025-09-12,Cash Withdrawal,Mobile Wallet,Mobile App,27856.1,269.99,Completed
TXN00134536,CUST007452,2025-09-12,Bank Transfer,Credit Card,Web,37098.79,164.65,Completed
TXN00135991,CUST004337,2025-09-12,Online Payment,Debit Card,Web,7429.42,78.79,Completed
TXN00137242,CUST007162,2025-09-12,Card Purchase,Mobile Wallet,POS,7870.22,54.37,Completed
TXN00137583,CUST007212,2025-09-12,Card Purchase,Debit Card,Mobile App,4743.43,35.17,Completed
TXN00138082,CUST002908,2025-09-12,Cash Withdrawal,Credit Card,POS,54019.31,669.5,Completed
TXN00139003,CUST008096,2025-09-12,Cash Withdrawal,Debit Card,POS,2711.66,28.8,Completed
TXN00139368,CUST002835,2025-09-12,Mobile Top-up,Bank Transfer,Mobile App,2317.8,6.37,Completed
TXN00140352,CUST010695,2025-09-12,Mobile Top-up,Mobile Wallet,Web,1529.93,5.09,Completed
TXN00140443,CUST004682,2025-09-12,Card Purchase,Credit Card,Mobile App,17802.84,140.8,Completed
TXN00141502,CUST010691,2025-09-12,Cash Withdrawal,Debit Card,ATM,4187.12,43.71,Completed
TXN00143192,CUST002156,2025-09-12,Bank Transfer,Mobile Wallet,Branch,13026.38,54.11,Completed
TXN00143488,CUST001821,2025-09-12,Bill Payment,Debit Card,ATM,9991.05,70.93,Completed
TXN00144019,CUST000681,2025-09-12,Card Purchase,Credit Card,POS,7014.35,48.26,Completed
TXN00144096,CUST009625,2025-09-12,Mobile Top-up,Debit Card,Mobile App,2961.72,6.78,Completed
TXN00145428,CUST010505,2025-09-12,Card Purchase,Debit Card,Mobile App,3188.79,29.7,Completed
TXN00146874,CUST005856,2025-09-12,Cash Withdrawal,Credit Card,Web,8636.1,103.61,Completed
TXN00146968,CUST000785,2025-09-12,Card Purchase,Bank Transfer,Web,33402.67,341.41,Completed
TXN00147470,CUST010404,2025-09-12,Bill Payment,Debit Card,POS,2633.37,12.39,Completed
TXN00147864,CUST001092,2025-09-12,Card Purchase,Bank Transfer,Web,5744.09,54.74,Completed
TXN00148466,CUST004474,2025-09-12,Bill Payment,Mobile Wallet,Mobile App,3129.33,20.02,Completed
TXN00149239,CUST005489,2025-09-12,Bill Payment,Mobile Wallet,Mobile App,5029.28,31.35,Completed
TXN00149873,CUST000379,2025-09-12,Card Purchase,Debit Card,Mobile App,55967.47,531.27,Completed
TXN00000007,CUST006245,2025-09-13,Card Purchase,Bank Transfer,Mobile App,5340.27,54.8,Completed
TXN00000552,CUST010908,2025-09-13,Bill Payment,Bank Transfer,Mobile App,14719.23,85.24,Completed
TXN00001211,CUST006000,2025-09-13,Bill Payment,Debit Card,Web,17668.57,80.17,Completed
TXN00001721,CUST000962,2025-09-13,Card Purchase,Debit Card,Mobile App,3706.32,29.13,Completed
TXN00002017,CUST005507,2025-09-13,Mobile Top-up,Bank Transfer,POS,3209.14,8.91,Completed
TXN00002145,CUST004962,2025-09-13,Bank Transfer,Mobile Wallet,POS,12228.85,51.94,Completed
TXN00002643,CUST000417,2025-09-13,Card Purchase,Credit Card,Web,14819.93,113.17,Completed
TXN00002648,CUST006891,2025-09-13,Mobile Top-up,Bank Transfer,Branch,1584.06,4.5,Completed
TXN00003131,CUST003089,2025-09-13,Bill Payment,Mobile Wallet,Mobile App,16236.67,101.05,Completed
TXN00004435,CUST002743,2025-09-13,Card Purchase,Debit Card,Branch,14199.03,100.87,Completed
TXN00005341,CUST007155,2025-09-13,Bank Transfer,QR Payment,ATM,8722.17,27.57,Completed
TXN00006521,CUST002195,2025-09-13,Bill Payment,Debit Card,POS,4653.91,32.12,Completed
TXN00006981,CUST000291,2025-09-13,Card Purchase,Bank Transfer,Mobile App,12456.37,130.06,Completed
TXN00007796,CUST011519,2025-09-13,Card Purchase,Credit Card,POS,2886.69,21.32,Completed
TXN00008173,CUST007883,2025-09-13,Bank Transfer,Debit Card,Mobile App,55261.52,165.92,Completed
TXN00009506,CUST000788,2025-09-13,Online Payment,Bank Transfer,ATM,13446.97,118.09,Completed
TXN00011810,CUST009204,2025-09-13,Bill Payment,Mobile Wallet,Web,3863.0,22.87,Completed
TXN00012142,CUST009625,2025-09-13,Bank Transfer,Credit Card,Web,17841.57,84.39,Completed
TXN00012143,CUST010833,2025-09-13,Bill Payment,Credit Card,Web,17258.18,96.73,Completed
TXN00014902,CUST007214,2025-09-13,Card Purchase,Mobile Wallet,POS,4860.82,48.92,Completed
TXN00016488,CUST004480,2025-09-13,Card Purchase,Credit Card,Web,5461.67,37.63,Completed
TXN00017024,CUST010143,2025-09-13,Mobile Top-up,Credit Card,Mobile App,1634.08,3.75,Completed
TXN00020963,CUST011931,2025-09-13,Card Purchase,Mobile Wallet,Web,6344.89,60.39,Completed
TXN00021209,CUST011310,2025-09-13,Bank Transfer,Mobile Wallet,Web,10667.95,42.7,Completed
TXN00023353,CUST003858,2025-09-13,Bank Transfer,Mobile Wallet,Mobile App,22161.87,100.6,Completed
TXN00024034,CUST008033,2025-09-13,Bank Transfer,Bank Transfer,ATM,55572.39,186.91,Completed
TXN00026659,CUST002922,2025-09-13,Bank Transfer,Bank Transfer,Web,29223.11,134.82,Completed
TXN00026968,CUST003092,2025-09-13,Mobile Top-up,QR Payment,ATM,1688.3,5.11,Completed
TXN00027096,CUST009222,2025-09-13,Online Payment,Bank Transfer,ATM,2559.82,26.24,Completed
TXN00027457,CUST005340,2025-09-13,Card Purchase,Debit Card,Mobile App,5304.26,37.95,Completed
TXN00028006,CUST005534,2025-09-13,Bill Payment,Mobile Wallet,Mobile App,14113.76,99.05,Completed
TXN00029210,CUST009888,2025-09-13,Cash Withdrawal,Debit Card,ATM,22684.34,252.45,Completed
TXN00029944,CUST004314,2025-09-13,Bill Payment,Debit Card,Web,9152.54,63.38,Completed
TXN00030116,CUST007735,2025-09-13,Online Payment,QR Payment,Mobile App,2680.88,21.22,Completed
TXN00030268,CUST011644,2025-09-13,Card Purchase,Bank Transfer,POS,9106.2,74.82,Completed
TXN00030564,CUST011408,2025-09-13,Bill Payment,Bank Transfer,POS,4998.37,26.8,Completed
TXN00030842,CUST008802,2025-09-13,Bill Payment,Debit Card,Mobile App,6896.16,32.65,Completed
TXN00031647,CUST004527,2025-09-13,Online Payment,Debit Card,Mobile App,12275.66,96.67,Completed
TXN00032121,CUST007763,2025-09-13,Card Purchase,QR Payment,Web,2006.97,14.8,Completed
TXN00032554,CUST008007,2025-09-13,Cash Withdrawal,Bank Transfer,Web,50013.86,608.71,Completed
TXN00033092,CUST002943,2025-09-13,Bank Transfer,Bank Transfer,ATM,9309.23,28.07,Completed
TXN00033140,CUST003157,2025-09-13,Online Payment,Debit Card,Web,10018.11,86.57,Completed
TXN00033774,CUST003510,2025-09-13,Card Purchase,Credit Card,Web,5890.75,52.64,Completed
TXN00034121,CUST008661,2025-09-13,Bank Transfer,Bank Transfer,Web,37069.76,159.05,Completed
TXN00037033,CUST003137,2025-09-13,Online Payment,Mobile Wallet,Mobile App,10715.21,125.24,Completed
TXN00037889,CUST002743,2025-09-13,Bill Payment,Mobile Wallet,Mobile App,16614.37,110.44,Completed
TXN00037956,CUST003864,2025-09-13,Card Purchase,Bank Transfer,POS,14669.35,155.17,Completed
TXN00038854,CUST007806,2025-09-13,Online Payment,Bank Transfer,Web,8657.54,86.06,Completed
TXN00041444,CUST002504,2025-09-13,Online Payment,Credit Card,POS,2824.51,33.84,Completed
TXN00042940,CUST006578,2025-09-13,Online Payment,Debit Card,POS,13525.54,110.27,Completed
TXN00044064,CUST002458,2025-09-13,Bill Payment,Bank Transfer,Web,6771.2,47.13,Completed
TXN00045090,CUST000024,2025-09-13,Bill Payment,Bank Transfer,Web,16928.31,100.23,Completed
TXN00045208,CUST010486,2025-09-13,Bank Transfer,Debit Card,Web,46700.83,164.94,Completed
TXN00045642,CUST001913,2025-09-13,Cash Withdrawal,Credit Card,Mobile App,12143.96,128.79,Completed
TXN00045674,CUST001016,2025-09-13,Card Purchase,Mobile Wallet,ATM,1827.05,19.44,Completed
TXN00045863,CUST009426,2025-09-13,Online Payment,Credit Card,Mobile App,12178.3,141.16,Completed
TXN00046374,CUST002745,2025-09-13,Cash Withdrawal,Debit Card,POS,11621.87,119.91,Completed
TXN00047826,CUST011494,2025-09-13,Mobile Top-up,Credit Card,POS,1672.76,4.26,Completed
TXN00048762,CUST003381,2025-09-13,Card Purchase,Debit Card,Branch,3345.43,35.72,Completed
TXN00049163,CUST001128,2025-09-13,Mobile Top-up,Debit Card,ATM,1265.04,3.62,Completed
TXN00050346,CUST006713,2025-09-13,Online Payment,Credit Card,Mobile App,7921.63,60.61,Completed
TXN00050786,CUST003313,2025-09-13,Card Purchase,Bank Transfer,POS,12890.35,135.85,Completed
TXN00051053,CUST008851,2025-09-13,Cash Withdrawal,Bank Transfer,POS,26062.95,280.79,Completed
TXN00051257,CUST003718,2025-09-13,Online Payment,QR Payment,POS,12943.65,149.6,Completed
TXN00051564,CUST002889,2025-09-13,Card Purchase,QR Payment,Mobile App,12807.34,106.54,Completed
TXN00052025,CUST003334,2025-09-13,Bank Transfer,Debit Card,POS,7924.52,36.5,Completed
TXN00052192,CUST004976,2025-09-13,Cash Withdrawal,Debit Card,Mobile App,46668.99,0.0,Reversed
TXN00052407,CUST006246,2025-09-13,Bank Transfer,Credit Card,Web,45368.14,179.59,Completed
TXN00053130,CUST006587,2025-09-13,Cash Withdrawal,Debit Card,POS,9706.74,112.49,Completed
TXN00053531,CUST010293,2025-09-13,Mobile Top-up,Debit Card,Web,2648.75,7.72,Completed
TXN00054498,CUST008450,2025-09-13,Card Purchase,Debit Card,ATM,9757.15,68.48,Completed
TXN00054967,CUST001732,2025-09-13,Online Payment,Credit Card,POS,13782.9,0.0,Failed
TXN00056234,CUST002765,2025-09-13,Card Purchase,QR Payment,ATM,8973.69,73.76,Completed
TXN00056483,CUST008688,2025-09-13,Card Purchase,Credit Card,POS,5055.41,53.67,Completed
TXN00056967,CUST005278,2025-09-13,Cash Withdrawal,QR Payment,Mobile App,11997.08,139.69,Completed
TXN00057964,CUST000330,2025-09-13,Bill Payment,Credit Card,POS,25232.18,124.53,Completed
TXN00058638,CUST011653,2025-09-13,Bank Transfer,Mobile Wallet,Mobile App,18574.64,56.53,Completed
TXN00059016,CUST005422,2025-09-13,Card Purchase,Bank Transfer,POS,5551.13,44.34,Completed
TXN00060005,CUST009508,2025-09-13,Card Purchase,Bank Transfer,Mobile App,21297.28,216.56,Completed
TXN00060101,CUST001671,2025-09-13,Card Purchase,QR Payment,Mobile App,2253.77,15.34,Completed
TXN00060217,CUST008150,2025-09-13,Card Purchase,Mobile Wallet,Mobile App,5045.0,46.66,Completed
TXN00060746,CUST006208,2025-09-13,Bank Transfer,Bank Transfer,Mobile App,53701.88,167.63,Completed
TXN00060809,CUST007805,2025-09-13,Bank Transfer,Bank Transfer,Mobile App,60323.64,253.01,Completed
TXN00061214,CUST008928,2025-09-13,Card Purchase,Debit Card,Branch,14383.71,109.25,Completed
TXN00061294,CUST007029,2025-09-13,Card Purchase,QR Payment,Web,7841.19,74.29,Completed
TXN00061340,CUST003414,2025-09-13,Cash Withdrawal,Debit Card,Mobile App,10082.37,142.09,Completed
TXN00061682,CUST008859,2025-09-13,Mobile Top-up,Debit Card,Mobile App,1486.97,4.49,Completed
